Rank,Name,Server,Region,Date,Duration,ReportID,ReportLink,HPS,HasteSummary,HasteGear,Spirit,Intellect,TotalHealers,nDruid,nPaladin,nHPriest,nDPriest,nShaman,RaidDamageTakenPerSecond,VampiricTouch,InnervateCount,Bloodlust,NaturesGrace,Trinket1,Trinket2,LifebloomUptime,LifebloomHPS,LifebloomPercentHPS,RejuvenationHPS,RejuvenationPercentHPS,RegrowthHPS,RegrowthPercentHPS,Rotation1,Rotation1Percent,Rotation2,Rotation2Percent,TankRotationPercent,RotatingOnTank
1438,Neilwow,秩序之源,CN,2022-08-25 00:27:27,1m 0s,3wL7bndRGWDA26YN,https://classic.warcraftlogs.com/reports/3wL7bndRGWDA26YN?fight=24&source=6&type=healing,2285.01,302,302,688,698,6,1,1,1,1,2,13480.28,Yes,0,Yes,Yes,Essence of the Martyr,Memento of Tyrande,50.16,155.52,6.81,133.73,5.85,1773.21,77.6,[1LB 0I 4RG],20.0,[0LB 0I 5RG],20.0,40.0,No
1439,奶那个熊,审判,CN,2022-06-16 09:06:05,1m 59s,F6RM9X4AzBqbVCHx,https://classic.warcraftlogs.com/reports/F6RM9X4AzBqbVCHx?fight=44&source=34&type=healing,2284.76,217,217,588,623,8,1,2,2,0,3,16830.79,No,0,Yes,No,Redeemer's Alchemist Stone,Direbrew Hops,83.81,408.32,17.87,555.17,24.3,1037.58,45.41,[1LB 2I 1RG],15.79,[0LB 4I 1RG],15.79,47.37,No
1440,随風摇曳,埃提耶什,CN,2022-08-04 07:55:04,1m 25s,pdG7RZ9CLQq3WDjh,https://classic.warcraftlogs.com/reports/pdG7RZ9CLQq3WDjh?fight=4&source=17&type=healing,2284.42,332,332,750,719,6,1,1,2,0,2,13291.64,Yes,0,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,20.39,150.29,6.58,107.86,4.72,1958.51,85.73,[0LB 0I 5RG],53.85,[0LB 1I 4RG],15.38,23.08,No
1441,姑嘚白,狮心,CN,2022-08-05 09:17:39,1m 47s,YapL643P8z1fWtCM,https://classic.warcraftlogs.com/reports/YapL643P8z1fWtCM?fight=21&source=6&type=healing,2283.86,360,360,672,675,8,1,1,2,0,4,15139.91,No,0,Yes,No,Essence of the Martyr,Memento of Tyrande,99.07,1327.18,58.11,0,0.0,641.0,28.07,[2LB 2I 1RG],11.11,[3LB 0I 2RG],11.11,94.44,Yes
1442,陈皮老六,席瓦莱恩,CN,2022-08-07 08:22:43,1m 40s,cFYX4QyBrkNj1bZA,https://classic.warcraftlogs.com/reports/cFYX4QyBrkNj1bZA?fight=32&source=19&type=healing,2283.26,237,237,827,645,7,1,1,2,0,3,14848.7,No,0,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,99.0,1126.18,49.32,65.64,2.87,936.72,41.03,[2LB 0I 2RG],26.32,[2LB 0I 0RG],10.53,100.0,Yes
1443,稀有的竹鼠,匕首岭,CN,2022-08-04 07:52:39,1m 21s,xa8t9hcz27ZCvXHK,https://classic.warcraftlogs.com/reports/xa8t9hcz27ZCvXHK?fight=17&source=8&type=healing,2283.07,257,257,877,680,7,1,1,1,1,3,14801.05,Yes,1,Yes,Yes,Darkmoon Card: Blue Dragon,Direbrew Hops,10.19,30.21,1.32,49.55,2.17,1969.13,86.25,[0LB 0I 5RG],66.67,[0LB 2I 3RG],8.33,8.33,No
1444,Was,Faerlina,US,2022-08-10 19:45:08,1m 6s,3LfanpCKvWcRx7tF,https://classic.warcraftlogs.com/reports/3LfanpCKvWcRx7tF?fight=23&source=12&type=healing,2282.92,251,251,728,639,6,1,1,1,1,2,15462.51,No,0,Yes,No,Essence of the Martyr,Memento of Tyrande,98.22,1430.06,62.64,523.5,22.93,116.49,5.1,[2LB 3I 0RG],27.27,[2LB 0I 0RG],9.09,100.0,Yes
1445,风行天下,席瓦莱恩,CN,2022-08-11 08:27:34,1m 19s,fYDZjBArQvgnmL61,https://classic.warcraftlogs.com/reports/fYDZjBArQvgnmL61?fight=27&source=6&type=healing,2282.59,313,313,617,667,6,1,1,1,0,3,14134.62,Yes,0,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,12.63,58.08,2.54,115.04,5.04,1828.11,80.09,[0LB 0I 5RG],36.36,[0LB 1I 4RG],27.27,0.0,No
1446,Brysch,Firemaw,EU,2022-06-22 13:40:05,1m 9s,XWjRNx32HmdtgYaB,https://classic.warcraftlogs.com/reports/XWjRNx32HmdtgYaB?fight=37&source=12&type=healing,2282.55,294,294,643,649,6,1,1,0,1,3,12918.43,No,0,No,No,Essence of the Martyr,Memento of Tyrande,97.62,1415.71,62.02,195.33,8.56,489.49,21.44,[3LB 0I 1RG],33.33,[3LB 2I 0RG],16.67,100.0,Yes
1447,Palyamite,Gehennas,EU,2022-08-25 14:21:38,1m 15s,vjaqNdHJQxm8KfMw,https://classic.warcraftlogs.com/reports/vjaqNdHJQxm8KfMw?fight=36&source=22&type=healing,2282.55,216,216,627,635,6,1,0,2,1,2,16356.1,No,1,Yes,No,Direbrew Hops,Essence of the Martyr,97.6,1257.05,55.07,348.42,15.26,423.9,18.57,[2LB 2I 1RG],26.67,[2LB 0I 0RG],13.33,100.0,Yes
1448,朱二哥,巨龙追猎者,CN,2022-08-13 07:35:03,1m 25s,T1naLmZqW4VdCMvt,https://classic.warcraftlogs.com/reports/T1naLmZqW4VdCMvt?fight=5&source=26&type=healing,2282.23,331,331,810,674,7,1,1,1,1,3,13876.05,No,1,Yes,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,81.81,646.94,28.35,168.1,7.37,1308.63,57.34,[0LB 2I 3RG],13.33,[3LB 1I 0RG],6.67,53.33,No
1449,我不是女神,加丁,CN,2022-08-27 07:57:58,1m 37s,dnR1fpka9PwgZzFb,https://classic.warcraftlogs.com/reports/dnR1fpka9PwgZzFb?fight=21&source=2&type=healing,2282.08,287,287,685,662,7,1,1,1,1,3,12856.2,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Glimmering Naaru Sliver,73.53,239.81,10.51,159.29,6.98,1530.94,67.09,[1LB 0I 4RG],11.11,[0LB 0I 1RG],11.11,61.11,No
1450,默默微笑很久,范克瑞斯,CN,2022-06-17 09:44:08,1m 24s,q79vrnmDZc8jyLpP,https://classic.warcraftlogs.com/reports/q79vrnmDZc8jyLpP?fight=39&source=164&type=healing,2281.9,211,211,665,666,6,1,1,2,0,2,14483.96,No,0,Yes,Yes,Essence of the Martyr,Darkmoon Card: Blue Dragon,89.8,589.97,25.85,0,0.0,1565.24,68.59,[1LB 0I 3RG],37.5,[1LB 0I 2RG],25.0,87.5,Yes
1451,人脉之王小德,帕奇维克,CN,2022-07-08 01:32:15,1m 44s,4YLbpw6Kq7Tkyz2X,https://classic.warcraftlogs.com/reports/4YLbpw6Kq7Tkyz2X?fight=1&source=10&type=healing,2281.53,258,258,728,657,6,1,1,0,1,3,12879.67,Yes,0,No,Yes,Memento of Tyrande,Darkmoon Card: Blue Dragon,98.63,1402.1,61.45,0.6,0.03,798.23,34.99,[3LB 0I 1RG],33.33,[3LB 0I 2RG],22.22,94.44,Yes
1452,終戰丶壹,寒冰之王,CN,2022-07-16 06:42:12,1m 27s,dJg6rTjM8GXhxRAp,https://classic.warcraftlogs.com/reports/dJg6rTjM8GXhxRAp?fight=18&source=18&type=healing,2281.46,246,246,779,641,7,1,1,1,1,3,13252.07,No,1,Yes,No,Memento of Tyrande,Battlemaster's Alacrity,65.43,485.11,21.26,194.35,8.52,1132.09,49.62,[1LB 1I 0RG],21.05,[0LB 0I 1RG],15.79,63.16,No
1453,Veruna,Gehennas,EU,2022-06-12 13:09:13,1m 13s,PYrLCZGqyhTRzf6n,https://classic.warcraftlogs.com/reports/PYrLCZGqyhTRzf6n?fight=24&source=7&type=healing,2281.36,262,262,492,619,6,1,1,1,0,3,14283.04,Yes,0,Yes,No,Direbrew Hops,Essence of the Martyr,98.14,1376.14,60.32,277.44,12.16,439.98,19.29,[2LB 0I 3RG],16.67,[3LB 1I 0RG],8.33,100.0,Yes
1454,卷毛小兔子,维希度斯,CN,2022-08-19 09:16:20,1m 10s,1xfvYpzDcAbmP43Q,https://classic.warcraftlogs.com/reports/1xfvYpzDcAbmP43Q?fight=44&source=4&type=healing,2280.97,239,239,755,664,6,1,1,0,1,3,15157.93,No,0,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,43.78,197.42,8.66,0,0.0,1645.78,72.15,[0LB 0I 5RG],20.0,[0LB 1I 3RG],20.0,30.0,No
1455,愛淋雨的猫,震地者,CN,2022-07-14 08:08:56,1m 29s,cRZPzwHhYJpB4nav,https://classic.warcraftlogs.com/reports/cRZPzwHhYJpB4nav?fight=22&source=10&type=healing,2280.59,199,199,750,651,7,1,1,2,0,3,15716.02,Yes,0,Yes,Yes,Glimmering Naaru Sliver,Memento of Tyrande,98.12,816.67,35.81,319.31,14.0,967.25,42.41,[2LB 1I 1RG],10.0,[1LB 0I 1RG],10.0,85.0,Yes
1456,贰月丨紅,灰烬使者,CN,2022-08-13 08:02:46,1m 16s,ac4kPmq6LT38GMWn,https://classic.warcraftlogs.com/reports/ac4kPmq6LT38GMWn?fight=20&source=22&type=healing,2279.82,225,225,783,631,5,1,1,1,0,2,13198.99,Yes,0,Yes,Yes,Scarab of the Infinite Cycle,Darkmoon Card: Blue Dragon,98.33,619.35,27.17,271.52,11.91,1213.81,53.24,[1LB 0I 3RG],26.67,[1LB 3I 1RG],13.33,86.67,Yes
1457,牛牛勇往直前,灵风,CN,2022-07-15 23:14:09,1m 37s,NngQkJ2VTY6XLB3y,https://classic.warcraftlogs.com/reports/NngQkJ2VTY6XLB3y?fight=23&source=18&type=healing,2279.58,208,208,692,652,7,1,1,0,1,4,14818.34,Yes,0,Yes,Yes,Glimmering Naaru Sliver,Memento of Tyrande,78.62,296.82,13.02,144.75,6.35,1600.83,70.22,[1LB 0I 3RG],25.0,[1LB 1I 3RG],12.5,62.5,No
1458,小小晞,震地者,CN,2022-08-06 07:17:13,1m 14s,1g4B9j8yzdFbYAkP,https://classic.warcraftlogs.com/reports/1g4B9j8yzdFbYAkP?fight=16&source=1&type=healing,2279.48,267,267,890,645,6,1,1,1,1,2,15193.28,Yes,0,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,84.19,464.27,20.37,202.97,8.9,1493.93,65.54,[0LB 2I 3RG],30.77,[0LB 3I 2RG],15.38,30.77,No
1459,用爱治疗,埃提耶什,CN,2022-07-29 09:02:28,1m 32s,qjgktpxn3VwFbcBJ,https://classic.warcraftlogs.com/reports/qjgktpxn3VwFbcBJ?fight=7&source=11&type=healing,2279.25,309,309,750,625,6,1,1,1,0,3,13747.3,Yes,0,Yes,No,Redeemer's Alchemist Stone,Memento of Tyrande,27.5,283.85,12.45,0,0.0,1887.24,82.8,[0LB 0I 5RG],53.85,[2LB 3I 0RG],15.38,15.38,No
1460,馨香紫雨,匕首岭,CN,2022-08-26 08:01:09,1m 32s,tnJ8dBkq3WMjY6C9,https://classic.warcraftlogs.com/reports/tnJ8dBkq3WMjY6C9?fight=26&source=26&type=healing,2278.81,309,309,862,655,6,1,1,1,0,3,15071.0,Yes,1,Yes,Yes,Essence of the Martyr,Memento of Tyrande,12.12,19.24,0.84,10.19,0.45,2136.97,93.78,[0LB 1I 4RG],46.15,[0LB 0I 5RG],38.46,0.0,No
1461,德不咕哥不靈,伊弗斯,TW,2022-07-25 08:55:51,1m 40s,PDHZdxVLAhvTMRCX,https://classic.warcraftlogs.com/reports/PDHZdxVLAhvTMRCX?fight=13&source=19&type=healing,2278.76,339,339,655,639,6,1,1,2,0,2,15550.52,Yes,0,No,Yes,Redeemer's Alchemist Stone,Direbrew Hops,98.89,1175.24,51.57,0,0.0,877.75,38.52,[3LB 0I 2RG],33.33,[3LB 0I 1RG],22.22,88.89,Yes
1462,Brëck,Mankrik,US,2022-07-19 21:15:20,1m 2s,rMctb4VjYgxqLkaH,https://classic.warcraftlogs.com/reports/rMctb4VjYgxqLkaH?fight=33&source=40&type=healing,2278.44,255,255,629,636,6,1,1,1,0,3,13690.35,Yes,0,Yes,No,Lower City Prayerbook,Essence of the Martyr,99.44,1546.08,67.86,669.87,29.4,0.0,0.0,[3LB 2I 0RG],45.45,[3LB 3I 0RG],27.27,100.0,Yes
1463,Anox,Ashkandi,US,2022-07-19 21:23:25,1m 14s,MbgYr27mpw1vPjK9,https://classic.warcraftlogs.com/reports/MbgYr27mpw1vPjK9?fight=19&source=6&type=healing,2277.45,260,260,616,656,6,1,1,1,0,3,15443.37,No,0,Yes,No,Direbrew Hops,Redeemer's Alchemist Stone,86.76,488.25,21.44,310.02,13.61,1162.69,51.05,[1LB 0I 3RG],20.0,[1LB 2I 1RG],13.33,66.67,No
1464,新年行大运,法尔班克斯,CN,2022-08-04 09:20:31,1m 28s,vyCqXGM6BHp8TahD,https://classic.warcraftlogs.com/reports/vyCqXGM6BHp8TahD?fight=37&source=17&type=healing,2277.2,139,139,789,633,6,1,0,1,1,3,15683.15,No,0,No,No,Direbrew Hops,Essence of the Martyr,98.03,793.85,34.86,664.52,29.18,620.87,27.26,[1LB 1I 1RG],31.25,[1LB 2I 1RG],25.0,100.0,Yes
1465,跌停,雷霆之击,CN,2022-08-10 09:02:51,1m 37s,V9WpRAfMz6Nqt1Jr,https://classic.warcraftlogs.com/reports/V9WpRAfMz6Nqt1Jr?fight=25&source=19&type=healing,2277.04,230,230,772,636,7,1,1,2,0,3,14332.95,Yes,0,Yes,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,93.66,636.17,27.94,24.56,1.08,1417.2,62.24,[1LB 0I 2RG],31.58,[1LB 0I 3RG],21.05,89.47,Yes
1466,徐安树,范克瑞斯,CN,2022-08-13 21:19:09,1m 26s,XmxgLMwAJT8VBdz2,https://classic.warcraftlogs.com/reports/XmxgLMwAJT8VBdz2?fight=21&source=24&type=healing,2276.86,351,351,646,643,6,1,2,1,0,2,15433.03,No,0,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,85.82,531.73,23.35,42.58,1.87,1437.58,63.14,[0LB 3I 2RG],14.29,[1LB 1I 2RG],7.14,57.14,No
1467,十二只熊,法尔班克斯,CN,2022-07-21 10:08:03,1m 20s,BmYhJQ2NAWDbfCLR,https://classic.warcraftlogs.com/reports/BmYhJQ2NAWDbfCLR?fight=17&source=6&type=healing,2276.75,300,300,767,724,7,1,1,1,1,3,14541.31,No,1,Yes,No,Redeemer's Alchemist Stone,Memento of Tyrande,58.36,269.37,11.83,222.76,9.78,1520.47,66.78,[0LB 1I 4RG],33.33,[0LB 2I 3RG],25.0,8.33,No
1468,冲壳子,奥金斧,CN,2022-06-09 10:24:46,1m 32s,vzty67xBpNdj4XCn,https://classic.warcraftlogs.com/reports/vzty67xBpNdj4XCn?fight=43&source=15&type=healing,2276.44,206,206,889,610,6,1,1,1,1,2,14424.61,Yes,0,Yes,Yes,Direbrew Hops,Darkmoon Card: Blue Dragon,25.05,42.7,1.88,0,0.0,1646.48,72.33,[0LB 0I 3RG],23.08,[0LB 0I 4RG],23.08,15.38,No
1469,蛋姬雷,沙尔图拉,CN,2022-07-24 07:00:53,1m 51s,PyrKxjQCAGXkDpZ6,https://classic.warcraftlogs.com/reports/PyrKxjQCAGXkDpZ6?fight=17&source=10&type=healing,2276.17,254,254,665,664,7,1,1,2,0,3,13713.74,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,50.6,183.33,8.05,251.09,11.03,1555.49,68.34,[1LB 1I 2RG],15.79,[0LB 3I 2RG],10.53,36.84,No
1470,我没有激活,霜语,CN,2022-07-07 07:22:42,1m 15s,TG4trC1xdLcjNmMA,https://classic.warcraftlogs.com/reports/TG4trC1xdLcjNmMA?fight=18&source=2&type=healing,2275.97,210,210,679,640,6,1,1,0,1,3,14064.76,Yes,0,No,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,9.3,18.98,0.83,271.4,11.92,1779.9,78.2,[0LB 1I 4RG],30.0,[0LB 3I 2RG],20.0,10.0,No
1471,布丁抹茶,比格沃斯,CN,2022-07-17 08:16:38,1m 33s,QJaZy4fhcLqD1PW6,https://classic.warcraftlogs.com/reports/QJaZy4fhcLqD1PW6?fight=16&source=7&type=healing,2275.74,282,249,808,676,7,1,1,0,1,4,14979.49,Yes,0,Yes,No,Redeemer's Alchemist Stone,Memento of Tyrande,90.35,845.06,37.13,220.24,9.68,1142.32,50.2,[2LB 0I 0RG],15.79,[0LB 0I 2RG],10.53,84.21,Yes
1472,纳垢,法尔班克斯,CN,2022-05-19 10:40:10,1m 50s,q8NkQVvbHLrnyK9Y,https://classic.warcraftlogs.com/reports/q8NkQVvbHLrnyK9Y?fight=1&source=21&type=healing,2275.1,169,169,509,623,7,1,1,1,1,3,13337.46,Yes,0,No,No,Essence of the Martyr,Memento of Tyrande,99.98,1128.08,49.58,44.89,1.97,962.64,42.31,[2LB 0I 2RG],61.11,[2LB 1I 1RG],16.67,100.0,Yes
1473,管杀不管埋敖,奥金斧,CN,2022-07-30 10:31:23,1m 1s,hdMqyY6AzXJ1QkZr,https://classic.warcraftlogs.com/reports/hdMqyY6AzXJ1QkZr?fight=1&source=21&type=healing,2274.53,300,300,689,646,5,1,1,0,1,2,14767.35,No,1,No,No,Memento of Tyrande,Redeemer's Alchemist Stone,55.4,424.9,18.68,78.53,3.45,1554.2,68.33,[3LB 0I 0RG],22.22,[0LB 1I 4RG],22.22,33.33,No
1474,啵赞,毁灭之刃,CN,2022-05-15 07:45:24,1m 34s,vFJYXCgxnc2ZzLrH,https://classic.warcraftlogs.com/reports/vFJYXCgxnc2ZzLrH?fight=11&source=18&type=healing,2274.09,0,0,648,599,7,1,1,1,1,3,12656.72,Yes,1,Yes,Yes,Essence of the Martyr,Direbrew Hops,54.18,222.66,9.79,22.88,1.01,1781.91,78.36,[0LB 1I 4RG],30.77,[0LB 0I 5RG],23.08,23.08,No
1475,小鹿做头髪,奥罗,CN,2022-07-03 03:48:29,1m 19s,LJy9QjrPxWw3hFAv,https://classic.warcraftlogs.com/reports/LJy9QjrPxWw3hFAv?fight=27&source=6&type=healing,2273.96,177,177,694,616,7,1,1,1,1,3,17153.11,Yes,0,Yes,Yes,Essence of the Martyr,Memento of Tyrande,86.68,568.56,25.0,71.12,3.13,1540.48,67.74,[0LB 0I 3RG],15.38,[0LB 1I 4RG],15.38,38.46,No
1476,胖瓜儿,帕奇维克,CN,2022-08-27 08:46:49,1m 3s,bh76XFMKqTZ9f4zR,https://classic.warcraftlogs.com/reports/bh76XFMKqTZ9f4zR?fight=22&source=9&type=healing,2273.81,342,342,724,687,6,1,1,0,1,3,13104.6,No,0,Yes,No,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,79.36,526.06,23.14,160.66,7.07,1423.54,62.61,[0LB 1I 4RG],30.0,[3LB 0I 1RG],10.0,40.0,No
1477,旧时壹个德,巴罗夫,CN,2022-08-14 08:19:31,1m 27s,KhrcQnfkZXTbMjLG,https://classic.warcraftlogs.com/reports/KhrcQnfkZXTbMjLG?fight=23&source=5&type=healing,2273.59,238,238,686,649,6,1,1,0,1,3,13776.35,Yes,0,Yes,No,Memento of Tyrande,Direbrew Hops,59.78,289.75,12.74,100.73,4.43,1658.78,72.96,[0LB 1I 4RG],23.08,[0LB 2I 1RG],15.38,46.15,No
1478,落落的猫,光芒,CN,2022-08-18 08:19:52,1m 11s,LM6PyjkXw18gVHzb,https://classic.warcraftlogs.com/reports/LM6PyjkXw18gVHzb?fight=20&source=17&type=healing,2273.33,164,164,766,642,6,1,1,1,0,3,13504.86,No,0,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,99.52,1115.82,49.08,275.43,12.12,613.14,26.97,[2LB 1I 0RG],16.67,[1LB 1I 1RG],8.33,100.0,Yes
1479,Sâkuri,Everlook,EU,2022-08-11 13:46:37,1m 27s,tWqNfRzA7chKJpG4,https://classic.warcraftlogs.com/reports/tWqNfRzA7chKJpG4?fight=26&source=14&type=healing,2272.75,293,293,575,655,6,1,1,1,0,3,12943.04,No,1,Yes,No,Redeemer's Alchemist Stone,Memento of Tyrande,25.78,86.53,3.81,162.41,7.15,1730.68,76.15,[0LB 2I 3RG],16.67,[0LB 0I 5RG],16.67,25.0,No
1480,佳人不倾城,奥罗,CN,2022-07-28 03:50:23,1m 20s,rQBZbJ1fWK2HzLP4,https://classic.warcraftlogs.com/reports/rQBZbJ1fWK2HzLP4?fight=14&source=9&type=healing,2272.21,150,150,691,616,8,1,1,1,1,4,15118.47,Yes,0,Yes,Yes,Scarab of the Infinite Cycle,Essence of the Martyr,61.49,444.83,19.58,261.51,11.51,1526.12,67.16,[0LB 1I 4RG],23.08,[0LB 0I 5RG],15.38,7.69,No
1481,德意鲁,巴罗夫,CN,2022-07-09 10:48:16,1m 38s,PakLc34XVDmHfZ96,https://classic.warcraftlogs.com/reports/PakLc34XVDmHfZ96?fight=11&source=5&type=healing,2271.82,323,323,719,644,5,1,1,1,0,2,13037.92,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,89.39,558.64,24.59,145.05,6.38,1352.4,59.53,[1LB 0I 1RG],18.18,[1LB 0I 2RG],13.64,81.82,Yes
1482,风雷怨毒,萨弗拉斯,CN,2022-07-21 06:57:44,1m 21s,X1HbkThR8g7KpGLQ,https://classic.warcraftlogs.com/reports/X1HbkThR8g7KpGLQ?fight=15&source=28&type=healing,2271.77,269,269,772,684,6,2,1,1,0,2,16233.41,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,38.78,161.73,7.12,167.06,7.35,1807.45,79.56,[0LB 1I 4RG],38.46,[0LB 2I 3RG],15.38,30.77,No
1483,Biblecamp,Firemaw,EU,2022-07-04 14:23:54,1m 18s,9hLY8VmZcJjXTtf2,https://classic.warcraftlogs.com/reports/9hLY8VmZcJjXTtf2?fight=33&source=25&type=healing,2271.55,195,195,538,634,6,2,1,1,0,2,15003.23,No,0,No,No,Memento of Tyrande,Medallion of the Alliance,99.79,1276.61,56.2,174.77,7.69,497.91,21.92,[4LB 0I 0RG],14.29,[3LB 1I 0RG],14.29,100.0,Yes
1484,一手握不下,震地者,CN,2022-07-22 07:30:33,1m 31s,vk1LqPdQpNVxFH9m,https://classic.warcraftlogs.com/reports/vk1LqPdQpNVxFH9m?fight=13&source=29&type=healing,2270.22,462,462,704,674,6,1,1,1,1,2,14683.39,Yes,0,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,94.72,735.04,32.38,147.54,6.5,1243.99,54.8,[1LB 0I 3RG],17.65,[1LB 0I 2RG],17.65,94.12,Yes
1485,白引颈,奥罗,CN,2022-06-18 00:16:36,1m 55s,kYRG3HfLnZ9KMr2j,https://classic.warcraftlogs.com/reports/kYRG3HfLnZ9KMr2j?fight=20&source=45&type=healing,2269.44,62,62,722,651,7,1,1,2,0,3,14566.38,No,1,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,68.34,286.09,12.61,69.78,3.07,1534.41,67.61,[1LB 0I 2RG],14.29,[0LB 1I 4RG],14.29,21.43,No
1486,Moppikawoppi,Venoxis,EU,2022-08-29 13:34:52,1m 24s,Yrhjb3K7ATdq486w,https://classic.warcraftlogs.com/reports/Yrhjb3K7ATdq486w?fight=19&source=34&type=healing,2269.13,301,301,689,655,6,1,1,1,1,2,12955.42,No,0,No,No,Direbrew Hops,Essence of the Martyr,88.02,1009.68,44.5,207.42,9.14,832.21,36.68,[2LB 0I 1RG],13.33,[3LB 2I 0RG],6.67,86.67,Yes
1487,不德而知,奥罗,CN,2022-07-15 02:58:03,1m 17s,pynLf8AQamt9X4Dc,https://classic.warcraftlogs.com/reports/pynLf8AQamt9X4Dc?fight=14&source=32&type=healing,2269.0,269,269,642,663,7,1,1,1,1,3,12813.77,Yes,0,Yes,Yes,The Skull of Gul'dan,Memento of Tyrande,94.49,586.51,25.85,200.32,8.83,1284.87,56.63,[2LB 1I 1RG],15.38,[0LB 0I 3RG],15.38,61.54,No
1488,Dgol,Atiesh,US,2022-06-29 21:53:29,1m 10s,Q7WzgB9Kv2xYLnFP,https://classic.warcraftlogs.com/reports/Q7WzgB9Kv2xYLnFP?fight=2&source=18&type=healing,2268.09,249,249,738,634,6,1,1,1,0,3,15180.57,No,0,Yes,No,Darkmoon Card: Blue Dragon,Memento of Tyrande,98.28,1390.94,61.33,259.02,11.42,198.09,8.73,[3LB 2I 0RG],35.71,[3LB 0I 1RG],21.43,100.0,Yes
1489,尼卡,审判,CN,2022-07-15 08:09:48,1m 32s,7BGnVvLZaAdXPh8g,https://classic.warcraftlogs.com/reports/7BGnVvLZaAdXPh8g?fight=7&source=10&type=healing,2267.66,263,263,695,674,7,1,1,1,1,3,16180.15,Yes,1,Yes,Yes,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,42.55,200.65,8.85,148.51,6.55,1731.52,76.36,[0LB 1I 4RG],30.77,[0LB 0I 5RG],15.38,30.77,No
1490,烟酒君,震地者,CN,2022-07-03 06:37:03,1m 35s,6jdRbgCr8mYAtL9M,https://classic.warcraftlogs.com/reports/6jdRbgCr8mYAtL9M?fight=15&source=12&type=healing,2267.66,287,287,738,661,6,1,1,1,1,2,14131.04,No,1,Yes,Yes,Bangle of Endless Blessings,Redeemer's Alchemist Stone,89.03,634.31,27.97,61.86,2.73,1353.64,59.69,[1LB 0I 3RG],30.0,[1LB 0I 1RG],20.0,80.0,Yes
1491,Quicktrick,Benediction,US,2022-07-05 21:26:42,0m 59s,TyQMd4mVz1G3DaNC,https://classic.warcraftlogs.com/reports/TyQMd4mVz1G3DaNC?fight=32&source=21&type=healing,2267.54,291,291,528,668,6,1,1,2,0,2,14514.88,No,0,Yes,No,Essence of the Martyr,Memento of Tyrande,98.92,1887.37,83.23,0,0.0,0.0,0.0,[3LB 0I 0RG],27.27,[2LB 4I 0RG],18.18,100.0,Yes
1492,皓月笙歌,震地者,CN,2022-06-13 01:22:44,1m 54s,Z8aLf6rgkMBTpK2b,https://classic.warcraftlogs.com/reports/Z8aLf6rgkMBTpK2b?fight=34&source=5&type=healing,2267.4,205,205,746,660,7,1,1,0,1,4,14000.65,Yes,1,Yes,Yes,Lower City Prayerbook,Memento of Tyrande,57.23,282.03,12.44,126.69,5.59,1661.44,73.28,[0LB 1I 4RG],25.0,[0LB 0I 5RG],18.75,12.5,No
1493,Phrantkk,Faerlina,US,2022-08-26 21:02:28,1m 2s,84zYxDVnFBfbThHL,https://classic.warcraftlogs.com/reports/84zYxDVnFBfbThHL?fight=35&source=1&type=healing,2266.32,247,247,555,672,5,1,1,1,0,2,13902.1,No,0,No,No,Redeemer's Alchemist Stone,Memento of Tyrande,73.03,450.15,19.86,203.26,8.97,1099.27,48.5,[1LB 1I 2RG],33.33,[0LB 2I 3RG],22.22,66.67,No
1494,Lehvia,Venoxis,EU,2022-07-17 13:14:50,1m 18s,XmHJrR3aZfTCGYdy,https://classic.warcraftlogs.com/reports/XmHJrR3aZfTCGYdy?fight=45&source=22&type=healing,2266.14,230,230,612,647,6,1,1,1,1,2,14807.21,No,0,Yes,No,Direbrew Hops,Medallion of the Horde,98.0,1631.43,71.99,62.35,2.75,374.12,16.51,[3LB 2I 0RG],14.29,[4LB 1I 0RG],14.29,100.0,Yes
