Rank,Name,Server,Region,Date,Duration,ReportID,ReportLink,HPS,HasteSummary,HasteGear,Spirit,Intellect,TotalHealers,nDruid,nPaladin,nHPriest,nDPriest,nShaman,RaidDamageTakenPerSecond,VampiricTouch,InnervateCount,Bloodlust,NaturesGrace,Trinket1,Trinket2,LifebloomUptime,LifebloomHPS,LifebloomPercentHPS,RejuvenationHPS,RejuvenationPercentHPS,RegrowthHPS,RegrowthPercentHPS,Rotation1,Rotation1Percent,Rotation2,Rotation2Percent,TankRotationPercent,RotatingOnTank
171,假奶亮,巴罗夫,CN,2022-06-30 08:34:01,1m 13s,QN8dRVKFDbPrv3WL,https://classic.warcraftlogs.com/reports/QN8dRVKFDbPrv3WL?fight=16&source=6&type=healing,2270.67,280,280,660,632,5,1,0,1,0,3,15099.82,Yes,0,Yes,Yes,Memento of Tyrande,Darkmoon Card: Blue Dragon,93.16,669.83,29.5,228.6,10.07,1078.78,47.51,[0LB 1I 1RG],13.33,[1LB 1I 0RG],13.33,80.0,Yes
172,破曉丶,埃提耶什,CN,2022-08-09 08:34:05,1m 24s,CrW8XfNx6Qy7VRTA,https://classic.warcraftlogs.com/reports/CrW8XfNx6Qy7VRTA?fight=22&source=33&type=healing,2266.08,361,361,837,677,7,1,1,1,1,3,13419.88,No,1,Yes,Yes,Bangle of Endless Blessings,Redeemer's Alchemist Stone,98.79,649.52,28.66,259.71,11.46,1198.6,52.89,[1LB 1I 1RG],22.22,[1LB 0I 2RG],22.22,100.0,Yes
173,一包牛肉干,雷霆之击,CN,2022-06-03 09:57:12,2m 21s,jp9zXdFJHThZfw1V,https://classic.warcraftlogs.com/reports/jp9zXdFJHThZfw1V?fight=40&source=20&type=healing,2255.56,237,237,700,665,8,1,2,1,1,3,14794.06,Yes,0,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,47.56,184.23,8.17,112.97,5.01,1846.62,81.87,[0LB 1I 4RG],31.58,[0LB 2I 3RG],15.79,31.58,No
174,假奶亮,巴罗夫,CN,2022-06-23 09:40:56,1m 2s,BGaHRDYMK29qnfNh,https://classic.warcraftlogs.com/reports/BGaHRDYMK29qnfNh?fight=22&source=10&type=healing,2253.32,259,259,609,628,5,1,0,1,0,3,12572.27,Yes,0,Yes,Yes,Memento of Tyrande,Darkmoon Card: Blue Dragon,93.67,648.92,28.8,190.63,8.46,1117.16,49.58,[1LB 0I 1RG],30.77,[1LB 0I 2RG],15.38,92.31,Yes
175,坐墙头等绿杏,莫格莱尼,CN,2022-06-09 08:29:15,1m 49s,QaDjy2GgL41vbVnd,https://classic.warcraftlogs.com/reports/QaDjy2GgL41vbVnd?fight=37&source=16&type=healing,2247.72,249,249,660,617,7,1,1,1,1,3,13918.56,No,1,Yes,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,81.05,490.6,21.83,231.53,10.3,1078.53,47.98,[2LB 1I 0RG],15.79,[1LB 1I 3RG],10.53,57.89,No
176,嘚瑟小秋秋,奥罗,CN,2022-08-18 10:30:25,1m 31s,mkxZ9yQW68AKLgBY,https://classic.warcraftlogs.com/reports/mkxZ9yQW68AKLgBY?fight=12&source=16&type=healing,2244.46,266,186,652,633,7,1,1,1,1,3,15725.15,Yes,1,Yes,Yes,Essence of the Martyr,Tome of Diabolic Remedy,52.84,154.82,6.9,158.8,7.08,1670.69,74.44,[0LB 2I 3RG],28.57,[0LB 0I 4RG],14.29,21.43,No
177,Me,奥罗,CN,2022-08-04 09:23:21,1m 22s,9zhK2pQDkBXaj74b,https://classic.warcraftlogs.com/reports/9zhK2pQDkBXaj74b?fight=27&source=15&type=healing,2243.46,207,207,853,672,6,1,1,1,1,2,13107.11,Yes,0,Yes,Yes,Darkmoon Card: Blue Dragon,Scarab of the Infinite Cycle,73.66,206.6,9.21,217.54,9.7,1621.08,72.26,[0LB 1I 4RG],18.75,[1LB 2I 1RG],12.5,50.0,No
178,毛毛姐,德姆塞卡尔,CN,2022-06-25 09:59:40,0m 59s,KpfTNZgc7m2tR3HL,https://classic.warcraftlogs.com/reports/KpfTNZgc7m2tR3HL?fight=42&source=26&type=healing,2241.46,239,239,746,695,5,1,1,0,1,2,13037.85,Yes,0,Yes,Yes,Scarab of the Infinite Cycle,Memento of Tyrande,63.91,158.51,7.07,0,0.0,1887.54,84.21,[0LB 0I 5RG],33.33,[1LB 2I 1RG],11.11,44.44,No
179,假奶亮,巴罗夫,CN,2022-08-04 09:16:15,1m 12s,bKrVQd9PB8cyRDnf,https://classic.warcraftlogs.com/reports/bKrVQd9PB8cyRDnf?fight=13&source=31&type=healing,2239.25,268,268,829,633,5,1,0,1,0,3,13152.19,Yes,0,Yes,Yes,Direbrew Hops,Darkmoon Card: Blue Dragon,93.46,691.83,30.9,179.0,7.99,1205.15,53.82,[1LB 2I 2RG],26.67,[1LB 1I 2RG],20.0,86.67,Yes
180,Me,奥罗,CN,2022-07-07 08:19:33,1m 37s,kzhnam4Q3gPV1tcT,https://classic.warcraftlogs.com/reports/kzhnam4Q3gPV1tcT?fight=21&source=14&type=healing,2229.78,497,177,827,678,7,1,1,1,1,3,13767.43,No,1,Yes,No,Darkmoon Card: Blue Dragon,Scarab of the Infinite Cycle,72.33,414.65,18.6,222.38,9.97,1282.13,57.5,[1LB 1I 2RG],17.65,[0LB 0I 1RG],11.76,64.71,No
181,台式排骨大王,卓越,CN,2022-05-30 11:22:46,1m 48s,gMNKpJwTRkyd78YH,https://classic.warcraftlogs.com/reports/gMNKpJwTRkyd78YH?fight=53&source=33&type=healing,2229.2,267,267,678,658,7,1,2,1,1,2,13326.96,No,1,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,18.12,112.24,5.04,69.32,3.11,1935.8,86.84,[0LB 0I 5RG],33.33,[0LB 1I 4RG],33.33,13.33,No
182,丨照美冥丨,帕奇维克,CN,2022-08-11 08:05:41,1m 33s,MHJCcGdmANkPayzK,https://classic.warcraftlogs.com/reports/MHJCcGdmANkPayzK?fight=33&source=144&type=healing,2224.91,341,341,650,632,6,0,1,1,1,3,13571.05,Yes,1,Yes,Yes,Essence of the Martyr,Memento of Tyrande,17.14,18.77,0.84,125.4,5.64,2017.75,90.69,[0LB 0I 5RG],38.46,[0LB 1I 4RG],23.08,7.69,No
183,柚彩,骨火,CN,2022-08-18 09:15:45,1m 38s,V9aqmwkFj8GznMvt,https://classic.warcraftlogs.com/reports/V9aqmwkFj8GznMvt?fight=12&source=22&type=healing,2222.6,300,300,767,645,7,1,1,1,1,3,13104.42,Yes,1,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,50.15,160.94,7.24,0,0.0,1842.97,82.92,[0LB 0I 5RG],18.75,[0LB 1I 4RG],18.75,37.5,No
184,Mmd,沙顶,CN,2022-08-02 07:57:15,1m 33s,cfDjNLz9PHCdqVZk,https://classic.warcraftlogs.com/reports/cfDjNLz9PHCdqVZk?fight=9&source=3&type=healing,2221.8,292,292,769,643,7,1,2,2,0,2,13921.37,Yes,0,No,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,98.06,703.38,31.66,282.7,12.72,1099.69,49.5,[1LB 1I 2RG],18.75,[1LB 2I 1RG],12.5,87.5,Yes
185,丨照美冥丨,帕奇维克,CN,2022-07-21 07:26:03,1m 49s,hazJVmkTwGp6DWcq,https://classic.warcraftlogs.com/reports/hazJVmkTwGp6DWcq?fight=18&source=19&type=healing,2219.21,341,341,747,632,7,1,1,1,1,3,13259.23,Yes,1,Yes,Yes,Essence of the Martyr,Memento of Tyrande,35.81,158.88,7.16,29.68,1.34,1857.21,83.69,[0LB 0I 5RG],29.41,[0LB 1I 4RG],23.53,17.65,No
186,坐墙头等绿杏,莫格莱尼,CN,2022-06-30 07:41:53,1m 32s,WG7Jv4CjxY3r21Mw,https://classic.warcraftlogs.com/reports/WG7Jv4CjxY3r21Mw?fight=10&source=15&type=healing,2217.63,300,300,637,619,7,1,1,1,1,3,15018.84,Yes,0,Yes,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,34.42,201.45,9.08,260.81,11.76,1660.13,74.86,[0LB 0I 5RG],42.86,[2LB 2I 0RG],14.29,21.43,No
187,阿基蕾拉,碧空之歌,CN,2022-05-13 04:05:22,1m 46s,vqbdxYAhGa4rXHNJ,https://classic.warcraftlogs.com/reports/vqbdxYAhGa4rXHNJ?fight=1&source=19&type=healing,2215.47,475,155,709,677,7,1,1,1,1,3,13992.8,No,1,Yes,Yes,Bangle of Endless Blessings,Alchemist Stone,21.06,142.38,6.43,0,0.0,1973.56,89.08,[0LB 0I 5RG],46.67,[0LB 1I 4RG],20.0,20.0,No
188,打杂德,厄运之槌,CN,2022-06-27 07:27:57,1m 40s,FHMc9kVCgxjZAdwT,https://classic.warcraftlogs.com/reports/FHMc9kVCgxjZAdwT?fight=18&source=15&type=healing,2214.43,210,210,783,676,6,1,1,0,1,3,14053.46,Yes,1,Yes,Yes,Alchemist Stone,Memento of Tyrande,68.02,267.86,12.1,112.11,5.06,1537.56,69.43,[1LB 1I 2RG],25.0,[1LB 0I 2RG],12.5,62.5,No
189,泻停封,巨人追猎者,CN,2022-08-08 08:52:28,2m 25s,WvQFngM7TBxK8jZy,https://classic.warcraftlogs.com/reports/WvQFngM7TBxK8jZy?fight=11&source=12&type=healing,2206.95,344,344,698,660,7,1,2,1,1,2,13136.22,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,89.75,612.51,27.75,54.66,2.48,1233.35,55.88,[0LB 3I 2RG],16.0,[2LB 0I 0RG],8.0,52.0,No
190,Jasedruid,Benediction,US,2022-05-15 22:05:18,1m 17s,qf4FpLGAmXNM3jR8,https://classic.warcraftlogs.com/reports/qf4FpLGAmXNM3jR8?fight=18&source=15&type=healing,2203.09,316,316,547,643,7,1,1,1,1,3,12918.08,Yes,0,Yes,No,Direbrew Hops,Essence of the Martyr,91.25,819.92,37.22,41.13,1.87,1249.0,56.69,[2LB 1I 2RG],26.67,[2LB 0I 3RG],20.0,86.67,Yes
191,Me,奥罗,CN,2022-08-11 08:54:02,1m 21s,vrQpjwWP1Tm6HCaF,https://classic.warcraftlogs.com/reports/vrQpjwWP1Tm6HCaF?fight=19&source=18&type=healing,2198.53,207,207,885,656,7,2,1,1,1,2,15091.61,Yes,0,Yes,Yes,Darkmoon Card: Blue Dragon,Direbrew Hops,68.83,200.15,9.1,230.61,10.49,1476.11,67.14,[1LB 0I 2RG],15.38,[0LB 1I 4RG],15.38,53.85,No
192,台式排骨大王,卓越,CN,2022-06-06 10:01:29,1m 46s,HgnFvwTaWKxA3dM2,https://classic.warcraftlogs.com/reports/HgnFvwTaWKxA3dM2?fight=25&source=8&type=healing,2193.89,267,267,652,658,7,1,1,2,0,3,13247.03,Yes,0,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,16.96,124.16,5.66,9.64,0.44,1834.82,83.63,[0LB 0I 5RG],38.46,[0LB 1I 4RG],30.77,23.08,No
193,毛毛姐,德姆塞卡尔,CN,2022-06-18 08:51:16,1m 12s,NxdpGnv1XqVFY92f,https://classic.warcraftlogs.com/reports/NxdpGnv1XqVFY92f?fight=29&source=18&type=healing,2193.31,212,212,641,700,5,0,1,0,1,3,13593.0,No,0,Yes,Yes,Scarab of the Infinite Cycle,Memento of Tyrande,73.91,327.09,14.91,0,0.0,1602.74,73.07,[2LB 0I 2RG],8.33,[2LB 0I 3RG],8.33,50.0,No
194,泻停封,巨人追猎者,CN,2022-06-02 08:13:17,1m 45s,cLv48D6Gn2ZNHRhd,https://classic.warcraftlogs.com/reports/cLv48D6Gn2ZNHRhd?fight=33&source=148&type=healing,2183.87,263,263,642,645,7,1,2,1,1,2,14917.06,Yes,1,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,90.7,768.3,35.18,0.0,0.0,862.96,39.52,[0LB 2I 0RG],16.67,[0LB 4I 1RG],11.11,33.33,No
195,橘子味的猫,加丁,CN,2022-08-22 08:08:00,1m 43s,HvJT1Xj8CywL2WDz,https://classic.warcraftlogs.com/reports/HvJT1Xj8CywL2WDz?fight=16&source=18&type=healing,2183.83,329,329,728,689,7,2,1,2,0,2,13587.33,No,1,No,Yes,Glimmering Naaru Sliver,Darkmoon Card: Blue Dragon,84.0,345.61,15.83,213.79,9.79,1171.79,53.66,[1LB 1I 2RG],16.67,[2LB 3I 0RG],11.11,61.11,No
196,Mmd,沙顶,CN,2022-08-14 08:33:41,1m 49s,bRFDpAJ81KGCfTgY,https://classic.warcraftlogs.com/reports/bRFDpAJ81KGCfTgY?fight=25&source=35&type=healing,2176.32,292,292,735,643,7,1,1,1,1,3,13394.49,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Memento of Tyrande,74.72,329.8,15.15,201.34,9.25,1377.17,63.28,[0LB 1I 4RG],10.53,[0LB 3I 2RG],10.53,36.84,No
197,卿丶小蛮,安娜丝塔丽,CN,2022-07-14 10:13:04,1m 27s,qk4Tf1AYXGNpdHcw,https://classic.warcraftlogs.com/reports/qk4Tf1AYXGNpdHcw?fight=10&source=23&type=healing,2172.15,363,363,637,644,6,1,1,1,0,3,14363.35,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,51.64,304.69,14.03,56.2,2.59,1677.3,77.22,[0LB 1I 4RG],30.77,[0LB 0I 5RG],30.77,23.08,No
198,呆萌德,维希度斯,CN,2022-06-03 09:02:29,1m 56s,BT4kcrhtynJaHLY7,https://classic.warcraftlogs.com/reports/BT4kcrhtynJaHLY7?fight=31&source=12&type=healing,2171.34,204,204,638,636,7,1,1,1,1,3,14569.82,Yes,1,No,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,85.81,394.04,18.15,220.95,10.18,1282.81,59.08,[0LB 0I 1RG],13.04,[1LB 1I 2RG],13.04,69.57,No
199,台式排骨大王,卓越,CN,2022-07-11 09:06:00,1m 13s,BgGVQ7tv4MkJTC9y,https://classic.warcraftlogs.com/reports/BgGVQ7tv4MkJTC9y?fight=22&source=1&type=healing,2168.51,329,329,766,678,6,1,1,0,1,3,13995.66,Yes,0,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,26.06,108.72,5.01,0,0.0,2003.77,92.4,[0LB 0I 5RG],58.33,[1LB 0I 1RG],16.67,25.0,No
200,Jasedruid,Benediction,US,2022-05-25 00:38:51,1m 21s,ZRjx7nPDkdNgbFpq,https://classic.warcraftlogs.com/reports/ZRjx7nPDkdNgbFpq?fight=31&source=7&type=healing,2167.37,311,311,547,640,7,1,1,1,1,3,14595.26,No,0,No,No,Direbrew Hops,Essence of the Martyr,47.63,196.06,9.05,39.69,1.83,1682.04,77.61,[0LB 0I 3RG],15.38,[0LB 0I 1RG],7.69,46.15,No
201,卿丶小蛮,安娜丝塔丽,CN,2022-06-19 07:49:18,1m 28s,q374gZbCwjk9GaW1,https://classic.warcraftlogs.com/reports/q374gZbCwjk9GaW1?fight=18&source=3&type=healing,2164.86,321,321,605,646,7,1,2,1,0,3,16001.89,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,38.27,204.62,9.45,378.11,17.47,1466.51,67.74,[0LB 0I 5RG],33.33,[3LB 1I 0RG],13.33,33.33,No
202,柚彩,骨火,CN,2022-08-14 09:12:03,1m 52s,K7c8zHTx1paBhNAX,https://classic.warcraftlogs.com/reports/K7c8zHTx1paBhNAX?fight=1&source=1&type=healing,2164.3,300,300,767,636,7,1,1,1,1,3,13089.14,Yes,0,No,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,85.48,539.71,24.94,84.33,3.9,1381.42,63.83,[1LB 0I 1RG],20.0,[1LB 1I 3RG],15.0,75.0,Yes
203,Mmd,沙顶,CN,2022-06-23 07:33:24,1m 12s,Kc7mV9CBaXzfjt48,https://classic.warcraftlogs.com/reports/Kc7mV9CBaXzfjt48?fight=19&source=19&type=healing,2163.39,262,262,732,627,7,1,1,1,1,3,14850.74,No,0,No,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,64.3,314.75,14.55,105.81,4.89,1424.64,65.85,[0LB 2I 3RG],27.27,[0LB 3I 2RG],18.18,18.18,No
204,毛毛姐,德姆塞卡尔,CN,2022-06-11 09:25:16,1m 10s,gDpdmrqfTJK13BHy,https://classic.warcraftlogs.com/reports/gDpdmrqfTJK13BHy?fight=31&source=4&type=healing,2162.42,228,228,600,700,5,0,1,0,1,3,13890.71,No,0,No,Yes,Scarab of the Infinite Cycle,Memento of Tyrande,73.43,342.27,15.83,0,0.0,1677.49,77.57,[1LB 0I 3RG],27.27,[0LB 0I 3RG],18.18,54.55,No
205,一包牛肉干,雷霆之击,CN,2022-07-30 01:31:23,1m 56s,rvmg2VPLcaKTZqnw,https://classic.warcraftlogs.com/reports/rvmg2VPLcaKTZqnw?fight=27&source=22&type=healing,2162.14,293,293,684,674,6,2,1,2,0,1,16166.74,Yes,0,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,74.57,277.98,12.86,190.96,8.83,1517.63,70.19,[0LB 0I 1RG],14.29,[3LB 1I 1RG],9.52,57.14,No
206,卿丶小蛮,安娜丝塔丽,CN,2022-06-10 08:29:28,1m 40s,aCYrB79vk8ZM4HNP,https://classic.warcraftlogs.com/reports/aCYrB79vk8ZM4HNP?fight=17&source=8&type=healing,2161.29,291,291,631,629,7,1,2,1,0,3,14865.89,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,35.85,243.83,11.28,104.78,4.85,1762.71,81.56,[0LB 0I 5RG],40.0,[0LB 2I 3RG],13.33,26.67,No
207,瞌睡丶丶,火锤,CN,2022-05-31 10:15:04,1m 42s,9tbvGaK4TC86hZRp,https://classic.warcraftlogs.com/reports/9tbvGaK4TC86hZRp?fight=59&source=9&type=healing,2159.6,188,188,641,664,7,1,2,2,0,2,14276.68,Yes,1,No,Yes,Memento of Tyrande,Direbrew Hops,27.83,90.04,4.17,282.28,13.07,1522.13,70.48,[0LB 2I 3RG],21.43,[0LB 2I 1RG],14.29,21.43,No
208,坐墙头等绿杏,莫格莱尼,CN,2022-06-16 08:41:56,2m 32s,Xcy6K7ahRzdN3Dvf,https://classic.warcraftlogs.com/reports/Xcy6K7ahRzdN3Dvf?fight=45&source=19&type=healing,2156.09,268,268,662,620,7,1,1,1,1,3,13032.65,No,1,No,Yes,Darkmoon Card: Blue Dragon,Memento of Tyrande,71.48,335.98,15.58,75.18,3.49,1491.91,69.2,[0LB 0I 1RG],13.79,[0LB 0I 5RG],10.34,44.83,No
209,祭随,雷德,CN,2022-05-22 09:14:05,1m 18s,AJGFjDYhqMnL1P9R,https://classic.warcraftlogs.com/reports/AJGFjDYhqMnL1P9R?fight=40&source=21&type=healing,2155.42,292,292,783,644,7,1,1,2,0,3,14181.77,Yes,0,Yes,Yes,Alchemist Stone,Darkmoon Card: Blue Dragon,92.94,563.64,26.15,98.77,4.58,1415.1,65.65,[1LB 0I 3RG],30.77,[1LB 1I 2RG],15.38,92.31,Yes
210,一包牛肉干,雷霆之击,CN,2022-08-19 07:49:46,1m 46s,kYRjFK4GaBg92rT6,https://classic.warcraftlogs.com/reports/kYRjFK4GaBg92rT6?fight=19&source=2&type=healing,2153.24,293,293,748,678,6,1,1,1,0,3,14176.5,Yes,0,Yes,No,Memento of Tyrande,Redeemer's Alchemist Stone,95.48,674.61,31.33,132.9,6.17,1145.83,53.21,[1LB 0I 1RG],17.39,[1LB 0I 2RG],13.04,91.3,Yes
211,财富顾问,席瓦莱恩,CN,2022-05-26 07:05:25,1m 38s,JT38NZRvzwjdBcH6,https://classic.warcraftlogs.com/reports/JT38NZRvzwjdBcH6?fight=27&source=8&type=healing,2149.56,217,217,542,706,7,1,1,2,0,3,14817.57,No,1,Yes,Yes,Essence of the Martyr,Memento of Tyrande,92.13,584.41,27.19,179.24,8.34,1187.75,55.26,[1LB 1I 2RG],15.79,[1LB 0I 3RG],10.53,78.95,Yes
212,破曉丶,埃提耶什,CN,2022-06-03 22:45:56,1m 38s,FxV6mZJWcNfAwGqY,https://classic.warcraftlogs.com/reports/FxV6mZJWcNfAwGqY?fight=33&source=17&type=healing,2147.69,230,230,793,664,7,1,1,2,0,3,13981.4,Yes,0,Yes,Yes,Redeemer's Alchemist Stone,Darkmoon Card: Blue Dragon,99.87,679.58,31.64,273.19,12.72,1043.96,48.61,[1LB 1I 1RG],36.36,[1LB 0I 2RG],22.73,100.0,Yes
213,瞌睡丶丶,火锤,CN,2022-06-14 09:54:17,1m 46s,g68DmAG7KrWxqPY4,https://classic.warcraftlogs.com/reports/g68DmAG7KrWxqPY4?fight=42&source=3&type=healing,2139.8,207,207,642,674,8,1,2,2,0,3,13772.69,Yes,1,Yes,Yes,Memento of Tyrande,Direbrew Hops,47.1,124.7,5.83,221.56,10.35,1558.59,72.84,[1LB 0I 4RG],11.11,[0LB 1I 4RG],11.11,38.89,No
214,假奶亮,巴罗夫,CN,2022-05-26 07:35:32,1m 16s,bWZYctdwV8akLXBP,https://classic.warcraftlogs.com/reports/bWZYctdwV8akLXBP?fight=32&source=9&type=healing,2138.36,283,283,485,667,6,1,1,1,0,3,15905.09,Yes,0,Yes,No,Memento of Tyrande,Direbrew Hops,92.4,822.46,38.46,233.93,10.94,726.61,33.98,[2LB 0I 0RG],13.33,[0LB 2I 1RG],6.67,80.0,Yes
215,祭随,雷德,CN,2022-06-02 10:10:06,1m 37s,k9xA7DgKdrtzPmjZ,https://classic.warcraftlogs.com/reports/k9xA7DgKdrtzPmjZ?fight=49&source=6&type=healing,2138.29,387,387,752,633,7,1,1,1,1,3,13791.23,No,0,Yes,No,Darkmoon Card: Blue Dragon,Redeemer's Alchemist Stone,84.08,317.75,14.86,161.55,7.56,1539.33,71.99,[1LB 1I 3RG],17.65,[2LB 0I 1RG],11.76,76.47,Yes
216,卿丶小蛮,安娜丝塔丽,CN,2022-06-03 10:33:52,1m 58s,12TRKjBAyqV3kJxm,https://classic.warcraftlogs.com/reports/12TRKjBAyqV3kJxm?fight=51&source=8&type=healing,2127.14,284,284,546,610,8,1,1,2,0,4,14798.92,Yes,1,Yes,Yes,Redeemer's Alchemist Stone,Essence of the Martyr,18.75,89.92,4.23,317.76,14.94,1655.46,77.83,[0LB 1I 4RG],23.53,[0LB 0I 5RG],23.53,17.65,No
217,Mmd,沙顶,CN,2022-06-16 08:07:15,1m 14s,2abFZ1zhJxXqKkTY,https://classic.warcraftlogs.com/reports/2abFZ1zhJxXqKkTY?fight=30&source=8&type=healing,2122.8,262,262,732,627,7,1,1,1,1,3,13723.67,Yes,0,Yes,Yes,Direbrew Hops,Memento of Tyrande,92.25,584.92,27.55,148.88,7.01,1330.63,62.68,[1LB 0I 4RG],14.29,[2LB 1I 1RG],7.14,64.29,No
218,橘子味的猫,加丁,CN,2022-06-11 02:19:20,1m 50s,PARMgp1DdWvYfnyQ,https://classic.warcraftlogs.com/reports/PARMgp1DdWvYfnyQ?fight=20&source=45&type=healing,2121.08,116,116,726,650,7,1,1,2,0,3,13534.37,No,1,Yes,Yes,Lower City Prayerbook,Darkmoon Card: Blue Dragon,84.75,250.05,11.79,187.93,8.86,1419.27,66.91,[2LB 1I 1RG],16.67,[0LB 1I 4RG],16.67,61.11,No
219,Me,奥罗,CN,2022-07-28 08:39:47,1m 14s,VDZYWdNbHtxy3pa9,https://classic.warcraftlogs.com/reports/VDZYWdNbHtxy3pa9?fight=19&source=5&type=healing,2120.51,207,207,847,672,7,1,1,2,1,2,15786.22,Yes,0,Yes,Yes,Darkmoon Card: Blue Dragon,Scarab of the Infinite Cycle,49.26,263.35,12.42,204.88,9.66,1428.34,67.36,[0LB 1I 4RG],16.67,[4LB 0I 0RG],8.33,41.67,No
220,一包牛肉干,雷霆之击,CN,2022-07-11 07:38:39,1m 36s,CBz3y2bd8axG6gPp,https://classic.warcraftlogs.com/reports/CBz3y2bd8axG6gPp?fight=17&source=14&type=healing,2118.28,293,293,709,674,7,1,1,1,1,3,14695.74,Yes,1,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,60.16,255.98,12.08,162.35,7.66,1496.21,70.63,[0LB 0I 2RG],10.53,[1LB 1I 3RG],10.53,52.63,No
221,Jasedruid,Benediction,US,2022-08-25 22:17:53,1m 14s,MbypTjKZqD2HF4Pm,https://classic.warcraftlogs.com/reports/MbypTjKZqD2HF4Pm?fight=19&source=16&type=healing,2108.74,347,347,488,678,5,0,1,2,0,2,12907.49,Yes,0,No,Yes,Direbrew Hops,Scarab of the Infinite Cycle,90.64,706.59,33.51,139.6,6.62,1148.39,54.46,[1LB 0I 2RG],25.0,[1LB 0I 3RG],25.0,83.33,Yes
222,丨照美冥丨,帕奇维克,CN,2022-06-10 08:11:59,1m 47s,bQwAvzBNLyxq9nk6,https://classic.warcraftlogs.com/reports/bQwAvzBNLyxq9nk6?fight=21&source=7&type=healing,2103.85,118,118,685,612,7,1,1,1,1,3,13959.03,Yes,1,Yes,Yes,Essence of the Martyr,Memento of Tyrande,0,0,0.0,0,0.0,1995.7,94.86,[0LB 0I 5RG],69.23,[0LB 1I 4RG],23.08,0.0,No
223,Mmd,沙顶,CN,2022-05-27 08:47:27,1m 35s,bma6fc3p1MDQ4TCz,https://classic.warcraftlogs.com/reports/bma6fc3p1MDQ4TCz?fight=46&source=7&type=healing,2100.84,220,220,561,628,7,1,1,2,0,3,12640.41,Yes,1,Yes,Yes,Bangle of Endless Blessings,Memento of Tyrande,98.9,606.18,28.85,213.62,10.17,1083.54,51.58,[1LB 0I 2RG],11.76,[1LB 0I 3RG],11.76,100.0,Yes
224,Jasedruid,Benediction,US,2022-08-11 22:53:54,1m 19s,c74raK9fXjynMwR3,https://classic.warcraftlogs.com/reports/c74raK9fXjynMwR3?fight=14&source=17&type=healing,2098.01,347,347,511,660,6,1,1,2,0,2,15994.92,Yes,0,No,No,Direbrew Hops,Essence of the Martyr,27.07,151.63,7.23,129.82,6.19,1493.47,71.19,[0LB 0I 4RG],23.08,[0LB 2I 2RG],23.08,7.69,No
225,Me,奥罗,CN,2022-05-26 08:13:39,1m 25s,pBtP4ZNkVfM3c2DC,https://classic.warcraftlogs.com/reports/pBtP4ZNkVfM3c2DC?fight=18&source=11&type=healing,2097.44,12,12,804,625,7,1,1,1,1,3,15234.37,No,0,Yes,No,Essence of the Martyr,Direbrew Hops,95.74,856.57,40.84,297.49,14.18,332.24,15.84,[1LB 2I 0RG],21.43,[2LB 2I 0RG],14.29,92.86,Yes
226,呆萌德,维希度斯,CN,2022-07-01 09:16:13,1m 11s,TQJAz6W47F3tGCdc,https://classic.warcraftlogs.com/reports/TQJAz6W47F3tGCdc?fight=18&source=9&type=healing,2088.54,293,266,646,669,4,0,0,0,1,3,13997.99,Yes,0,Yes,Yes,Essence of the Martyr,Redeemer's Alchemist Stone,65.92,264.48,12.66,260.38,12.47,1344.18,64.36,[0LB 0I 2RG],21.43,[1LB 2I 0RG],7.14,57.14,No
227,柚彩,骨火,CN,2022-07-15 09:07:44,1m 46s,DKg3NmtJw6ypB9FP,https://classic.warcraftlogs.com/reports/DKg3NmtJw6ypB9FP?fight=19&source=15&type=healing,2082.22,270,270,770,636,7,1,1,1,1,3,12617.38,Yes,1,Yes,Yes,Memento of Tyrande,Redeemer's Alchemist Stone,32.8,173.91,8.35,57.2,2.75,1641.53,78.84,[0LB 0I 5RG],31.25,[0LB 2I 3RG],18.75,18.75,No
